"ITTER107","Territorio","TIPO_DATO_OCC","Tipo aggregato","BRANCA_ATTIVITAREV2","Branca di attività (NACE Rev2)","POSIZPROF","Posizione nella professione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",4.426,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",43.586,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",37.341,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",35.084,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",8.683,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",8.128,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",7.893,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTU","servizi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",15.898,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTU","servizi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",14.863,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTU","servizi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",14.199,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","F","costruzioni","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",15.492,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","F","costruzioni","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",14.992,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","F","costruzioni","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",13.665,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",43.176,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",43.478,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",42.426,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",4.376,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",4.475,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",3.933,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.659,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.411,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",5.62,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","_T","totale attività economiche","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",14.857,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","_T","totale attività economiche","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",13.601,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","_T","totale attività economiche","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",12.717,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C10T12","industrie alimentari, delle bevande e del tabacco","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",8.26,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C10T12","industrie alimentari, delle bevande e del tabacco","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.417,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C10T12","industrie alimentari, delle bevande e del tabacco","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",6.734,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","_T","totale attività economiche","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",15.072,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","_T","totale attività economiche","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",14.472,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","_T","totale attività economiche","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",14.114,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C24_25","attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",5.749,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C24_25","attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",5.326,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C24_25","attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",4.812,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",11.191,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",10.563,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",9.926,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.672,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.613,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",5.593,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C29_30","fabbricazione di mezzi di trasporto","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",5.785,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C29_30","fabbricazione di mezzi di trasporto","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",5.074,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C29_30","fabbricazione di mezzi di trasporto","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",4.821,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",9.626,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",9.091,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",8.235,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTU","servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",16.103,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTU","servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",14.476,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTU","servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",13.771,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",9.17,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",8.716,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",7.692,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",4.233,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",3.609,,
